ROUND;TM TAG;OPP TAG;TM NAME;OPP NAME;DATE;H/A;W/L;MIN;PTS;2PTM;2PTA;2PT%;3PTM;3PTA;3PT%;FGM;FGA;FG%;FTM;FTA;FT%;OR;DR;TR;AST;TO;ST;BLK;BLKA;PF;DF;VAL;+ / -;POSS;SHOOTING CHANCES;OFF PPP;DEF PPP;OFF RTG;DEF RTG;NET RTG;eFG%;TS%;RIM FREQ;RIM PPS;PAINT FREQ;PAINT PPS;MID FREQ;MID PPS;C3 FREQ;C3 PPS;L3 FREQ;L3 PPS;FT Ratio;TO%;LTO%;DTO%;AST%;AST% (2P);AST% (3P);AST% (FT);AST Ratio;AST/TO;OR%;OR% (after 2P);OR% (after 3P);OR% (after FT);DR%;DR% (after 2P);DR% (after 3P);DR% (after FT);TR%;ST%;BLK%;BLK% (2P);BLK% (3P);KILLS;PSF FREQ;DSF FREQ;ASTED_2FG;ASTED_3FG;ASTED_FT;ASTED_FT PTS;LTO;DTO;BLK2;BLK3;OR_RIM;TM OR_RIM;OR_PAINT;TM OR_PAINT;OR_NP2;TM OR_NP2;OR_3C;TM OR_3C;OR_3L;TM OR_3L;OR_FT;TM OR_FT;DR_RIM;TM DR_RIM;DR_PAINT;TM DR_PAINT;DR_NP2;TM DR_NP2;DR_3C;TM DR_3C;DR_3L;TM DR_3L;DR_FT;TM DR_FT;FTM_T;FTA_T;FTM_1;FTA_1;FTM_2;FTA_2;FT 0/2;FTM_3;FTA_3;FT 0/3;RIM_M;RIM_A;PAINT_M;PAINT_A;MID_M;MID_A;3C_M;3C_A;3L_M;3L_A;3H_M;3H_A
34;BAS;VIR;Baskonia Vitoria-Gasteiz;Virtus Segafredo Bologna;12.04.2024;A;W;200;95;28;46;0,61;7;23;0,3;35;69;0,51;18;22;0,82;13;24;37;17;10;7;2;5;17;21;109;4;73;86;1,1;1,08;130,1;121,3;8,8;0,56;0,63;0,13;2;0,31;1,19;0,09;0,25;0,01;3;0,26;0,82;0,08;0,12;0,07;0,05;0,4;0,32;1;0,14;0,2;1,7;0,35;0,39;0,38;0;0,73;0,75;0,72;0,67;0,53;0,09;0,03;0,05;0;3;0;1;9;7;1;0;6;4;2;0;0;0;4;1;1;1;0;0;6;0;0;0;1;0;5;0;3;0;0;1;10;2;2;0;0;0;6;7;10;12;0;2;3;0;11;11;16;27;1;8;1;1;6;22;0;0
34;VIR;BAS;Virtus Segafredo Bologna;Baskonia Vitoria-Gasteiz;12.04.2024;H;L;200;91;26;38;0,68;9;29;0,31;35;67;0,52;12;17;0,71;9;24;33;24;10;6;5;2;21;17;106;-4;75;84;1,08;1,1;121,3;130,1;-8,8;0,59;0,61;0,1;1,5;0,27;1,48;0,08;0,86;0,04;1;0,31;0,92;0,08;0,12;0,08;0,04;0,59;0,42;1;0,67;0,29;2,4;0,27;0,25;0,28;0,33;0,65;0,61;0,63;1;0,47;0,08;0,07;0,11;0;6;1;0;11;9;4;4;7;3;5;0;1;0;0;1;1;0;1;0;3;1;1;0;0;0;5;1;5;0;0;0;10;0;3;0;0;0;0;0;8;12;1;3;3;0;6;8;17;23;3;7;1;3;8;26;0;0
34;PAR;VAL;Partizan Mozzart Bet Belgrade;Valencia Basket;12.04.2024;H;W;200;79;20;40;0,5;8;25;0,32;28;65;0,43;15;18;0,83;9;25;34;21;10;10;0;1;16;21;98;13;75;84;0,94;0,77;105,3;86,8;18,5;0,49;0,53;0,23;1,16;0,13;0,73;0,12;1;0,05;0,75;0,25;1;0,11;0,12;0,05;0,07;0,57;0,6;0,88;0,22;0,25;2,1;0,23;0,3;0,18;0;0,74;0,67;0,76;1;0,47;0,13;0;0;0;9;0;0;12;7;2;2;4;6;0;0;3;0;1;0;2;0;0;0;3;0;0;0;3;0;2;0;5;0;3;0;9;1;2;0;0;0;0;0;15;18;0;0;0;0;11;19;4;11;5;10;1;4;7;21;0;0
34;VAL;PAR;Valencia Basket;Partizan Mozzart Bet Belgrade;12.04.2024;A;L;200;66;20;37;0,54;5;22;0,23;25;59;0,42;11;13;0,85;9;30;39;13;21;4;1;0;21;16;61;-13;76;86;0,77;0,94;86,8;105,3;-18,5;0,47;0,51;0,17;1,33;0,14;1,33;0,12;0,4;0,07;1;0,19;0,56;0,07;0,25;0,12;0,13;0,42;0,3;1;0,33;0,15;0,62;0,26;0,33;0,24;0;0,77;0,7;0,82;1;0,53;0,05;0,02;0,03;0;5;0;0;6;5;2;2;10;11;1;0;1;1;1;0;1;1;1;0;3;0;0;0;5;0;6;0;3;0;2;1;11;0;1;0;0;0;1;1;10;12;0;0;0;0;10;15;8;12;2;10;2;6;3;16;0;0
34;FCB;ASV;FC Barcelona;LDLC ASVEL Villeurbanne;12.04.2024;A;L;200;72;19;35;0,54;7;27;0,26;26;62;0,42;13;25;0,52;16;28;44;16;15;5;5;1;16;20;82;-4;71;87;0,83;1;101,4;108,6;-7,2;0,48;0,5;0,17;1,33;0,11;1,2;0,11;0,6;0,08;0,86;0,23;0,75;0,11;0,17;0,09;0,08;0,47;0,47;0,86;0,13;0,18;1,07;0,38;0,27;0,45;0,43;0,82;0,84;0,77;1;0,58;0,07;0,08;0,12;0;5;0;1;9;6;1;0;8;7;5;0;2;0;0;0;2;0;0;2;6;1;2;1;5;1;5;0;5;0;2;0;7;1;2;0;0;0;3;5;10;20;2;0;0;0;10;15;6;10;3;10;2;7;5;20;0;0
34;ASV;FCB;LDLC ASVEL Villeurbanne;FC Barcelona;12.04.2024;H;W;200;76;23;43;0,53;7;20;0,35;30;63;0,48;9;12;0,75;6;26;32;23;9;8;1;5;20;16;86;4;70;76;1;0,83;108,6;101,4;7,2;0,53;0,57;0,24;1,22;0,18;1;0,14;0,91;0,03;0;0,24;1,17;0,05;0,12;0,07;0,05;0,68;0,74;0,71;0,25;0,3;2,56;0,18;0,16;0,23;0;0,62;0,73;0,55;0,57;0,42;0,11;0,02;0,03;0;6;1;0;17;5;1;2;5;4;1;0;0;1;2;0;0;0;0;0;3;0;0;0;3;0;3;0;5;0;3;0;8;0;3;1;0;0;1;1;2;4;0;6;6;0;11;18;7;14;5;11;0;2;7;18;0;0
34;ASM;BAY;FC Bayern Munich;AS Monaco;11.04.2024;H;W;200;85;19;28;0,68;12;30;0,4;31;58;0,53;11;11;1;7;15;22;21;12;6;1;0;24;17;89;-4;68;75;1,13;1,24;125;130,9;-5,9;0,64;0,67;0,03;1;0,28;1,43;0,07;1,2;0;-;0,4;1,2;0,07;0,16;0,08;0,08;0,58;0,53;0,75;0,4;0,28;1,75;0,28;0,22;0,31;-;0,79;1;0,64;1;0,5;0,09;0,02;0,03;0;3;0,5;0,35;10;9;2;4;6;6;1;0;0;0;2;0;0;0;0;0;5;0;0;0;0;0;4;1;2;0;0;0;7;0;1;0;0;0;1;1;10;10;0;0;0;0;1;2;15;21;3;5;0;0;12;30;0;0
34;BAY;ASM;AS Monaco;FC Bayern Munich;11.04.2024;A;L;200;89;26;33;0,79;7;18;0,39;33;51;0,65;16;22;0,73;4;18;22;20;11;6;0;1;17;24;108;4;68;72;1,24;1,13;130,9;125;5,9;0,72;0,73;0,1;2;0,28;1,5;0,08;1,33;0;-;0,25;1,17;0,14;0,15;0,08;0,07;0,47;0,62;0,43;0,1;0,28;1,82;0,21;0;0,36;0;0,72;0,78;0,69;-;0,5;0,09;0;0;0;6;0,35;0,5;16;3;1;2;6;5;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;4;0;2;0;0;0;10;1;0;0;0;0;1;2;15;20;0;0;0;0;7;7;15;20;4;6;0;0;7;18;0;0
34;RMB;ZAL;Zalgiris Kaunas;Real Madrid;11.04.2024;A;W;200;62;15;32;0,47;10;35;0,29;25;67;0,37;2;2;1;9;21;30;14;8;11;1;3;16;13;62;-2;67;76;0,82;0,82;92,5;95,5;-3;0,45;0,46;0,24;1,33;0,09;0,29;0,09;0,57;0,05;0,75;0,41;0,87;0,01;0,11;0,01;0,09;0,54;0,4;0,8;0;0,18;1,75;0,21;0,24;0,2;-;0,66;0,69;0,63;-;0,41;0,16;0,02;0,03;0;5;0,25;0,08;6;8;0;0;1;7;1;0;1;0;1;0;2;0;0;1;4;0;0;0;1;1;4;0;5;0;2;0;6;2;0;0;0;0;0;0;2;2;0;0;0;0;12;18;1;7;2;7;1;4;9;31;0;0
34;ZAL;RMB;Real Madrid;Zalgiris Kaunas;11.04.2024;H;L;200;64;15;32;0,47;9;26;0,35;24;58;0,41;7;8;0,88;11;33;44;15;16;1;3;1;13;16;78;2;67;78;0,82;0,82;95,5;92,5;3;0,49;0,52;0,21;1,5;0,12;0,44;0,09;0,29;0,05;0,75;0,28;1,09;0,05;0,21;0,14;0,06;0,54;0,47;0,67;0,5;0,19;0,94;0,34;0,31;0,38;-;0,79;0,76;0,8;-;0,59;0,01;0,04;0,06;0,03;6;0,08;0,25;7;6;2;4;11;5;2;1;2;0;2;0;1;0;1;0;5;0;0;0;4;1;5;0;3;0;2;0;17;1;0;0;0;0;0;0;7;8;0;0;0;0;12;16;2;9;1;7;1;4;8;22;0;0
34;EFE;CZB;Crvena Zvezda Meridianbet Belgrade;Anadolu Efes Istanbul;11.04.2024;H;W;200;55;19;36;0,53;3;23;0,13;22;59;0,37;8;13;0,62;12;25;37;13;22;2;3;4;21;17;38;-45;75;87;0,63;1,1;73,3;129,9;-56,5;0,4;0,42;0,1;1,78;0,25;0,73;0,06;1,2;0,06;0,6;0,21;0,33;0,07;0,25;0,16;0,09;0,46;0,37;0,67;0,67;0,15;0,59;0,3;0,59;0,1;0;0,64;0,65;0,67;0;0,47;0,03;0,04;0,02;0;6;0,43;0,41;7;2;4;6;14;8;1;0;0;1;6;2;1;0;1;0;1;0;0;0;2;0;11;0;2;0;2;0;8;0;0;0;0;0;1;1;7;12;0;0;0;0;8;9;8;22;3;5;1;5;2;18;0;0
34;CZB;EFE;Anadolu Efes Istanbul;Crvena Zvezda Meridianbet Belgrade;11.04.2024;A;L;200;100;24;48;0,5;12;28;0,43;36;76;0,47;16;18;0,89;14;28;42;23;8;14;4;3;17;19;132;45;77;91;1,1;0,63;129,9;73,3;56,5;0,55;0,6;0,2;1,67;0,23;0,48;0,1;0,89;0,07;1,5;0,24;1,23;0,08;0,09;0,02;0,07;0,55;0,38;0,83;0,67;0,25;2,88;0,36;0,35;0,33;1;0,7;0,41;0,9;1;0,53;0,19;0,07;0;0;10;0,41;0,47;9;10;4;8;2;6;0;0;1;0;4;1;2;0;1;0;4;0;1;0;0;0;6;0;1;0;3;0;14;1;3;0;2;2;2;2;12;14;1;0;0;0;15;18;5;21;4;9;3;6;9;22;0;0
34;MIL;MTA;Maccabi Playtika Tel Aviv;EA7 Emporio Armani Milan;11.04.2024;A;L;200;92;28;49;0,57;7;20;0,35;35;69;0,51;15;18;0,83;13;27;40;23;17;7;0;2;17;15;104;6;80;93;0,99;0,91;115;103,6;11,4;0,56;0,61;0,11;1;0,28;1,38;0,14;0,77;0,02;1,5;0,19;1;0,08;0,18;0,13;0,05;0,56;0,57;0,86;0,17;0,25;1,35;0,36;0,33;0,38;0,5;0,69;0,67;0,69;1;0,53;0,08;0;0;0;5;0,47;0,53;16;6;1;2;12;5;0;0;3;0;3;0;1;0;0;0;3;2;1;0;0;0;6;0;2;0;2;0;16;0;1;0;1;1;1;1;7;10;1;6;6;0;5;10;18;26;5;13;1;2;6;18;0;0
34;MTA;MIL;EA7 Emporio Armani Milan;Maccabi Playtika Tel Aviv;11.04.2024;H;W;200;86;20;33;0,61;11;37;0,3;31;70;0,44;13;16;0,81;12;23;35;14;17;12;2;0;16;17;91;-6;83;95;0,91;0,99;103,6;115;-11,4;0,52;0,55;0,05;2;0,21;1,2;0,08;0,75;0,05;1,8;0,34;0,75;0,08;0,18;0,07;0,11;0,36;0,3;0,55;0,25;0,15;0,82;0,31;0,33;0,31;0;0,64;0,67;0,62;0,5;0,47;0,15;0,03;0;0;3;0,5;0,47;6;6;2;4;7;10;0;0;0;0;1;1;2;0;0;0;6;2;0;0;2;0;5;0;7;0;1;0;6;1;1;0;0;0;0;0;13;16;0;0;0;0;5;5;12;20;3;8;3;5;8;32;0;0
34;BER;PAN;Panathinaikos AKTOR Athens;ALBA Berlin;11.04.2024;A;L;200;84;16;32;0,5;13;29;0,45;29;61;0,48;13;18;0,72;9;23;32;19;10;9;8;2;16;21;108;9;70;79;1,06;0,89;120;105,6;14,4;0,58;0,61;0,13;1,6;0,2;0,63;0,08;1;0,08;2;0,29;1,17;0,1;0,13;0,03;0,1;0,51;0,44;0,69;0,38;0,24;1,9;0,26;0,31;0,2;0,33;0,68;0,71;0,58;1;0,46;0,13;0,13;0,16;0,05;7;0,31;0,48;7;9;3;4;2;8;7;1;0;0;2;2;1;0;0;0;3;0;1;0;3;1;6;1;4;0;2;0;5;0;0;1;0;0;2;2;11;16;0;0;0;0;8;10;5;16;3;6;4;6;9;23;0;0
34;PAN;BER;ALBA Berlin;Panathinaikos AKTOR Athens;11.04.2024;H;W;200;75;20;43;0,47;9;21;0,43;29;64;0,45;8;10;0,8;11;26;37;19;16;2;2;8;21;16;69;-9;71;84;0,89;1,06;105,6;120;-14,4;0,52;0,55;0,21;1,33;0,23;0,63;0,07;0,67;0,08;1,29;0,17;1,29;0,05;0,2;0,11;0,09;0,59;0,55;0,89;0;0,23;1,19;0,32;0,29;0,42;0;0,74;0,69;0,8;0,67;0,54;0,03;0,03;0,06;0;3;0,48;0,31;11;8;0;0;9;7;2;0;1;0;3;2;0;0;1;1;3;0;0;0;1;1;7;0;2;0;2;0;10;0;2;0;0;0;1;1;4;6;1;3;3;0;12;18;6;19;2;6;3;7;6;14;0;0
34;FEN;OLY;Olympiacos Piraeus;Fenerbahce Beko Istanbul;12.04.2024;A;L;225;84;23;36;0,64;7;23;0,3;30;59;0,51;17;24;0,71;4;25;29;15;11;8;3;1;20;23;94;3;76;80;1,05;0,94;110,5;108;2,5;0,57;0,61;0,16;1,54;0,21;1,29;0,08;0,67;0,03;3;0,26;0,71;0,13;0,14;0,09;0,05;0,38;0,43;0,57;0,11;0,19;1,36;0,13;0,17;0,13;0;0,69;0,73;0,64;1;0,43;0,11;0,05;0,1;0;8;0,55;0,57;10;4;1;2;7;4;3;0;0;0;1;0;1;0;0;0;2;0;0;0;1;0;3;0;3;1;2;1;10;1;2;0;1;1;3;3;13;20;1;0;0;0;10;13;11;17;2;6;2;2;5;21;0;0
34;OLY;FEN;Fenerbahce Beko Istanbul;Olympiacos Piraeus;12.04.2024;H;W;225;81;20;30;0,67;9;32;0,28;29;62;0,47;14;21;0,67;11;27;38;14;15;7;1;3;24;20;79;-3;75;86;0,94;1,05;108;110,5;-2,5;0,54;0,57;0,15;1,85;0,12;0,8;0,08;1,14;0,06;1,2;0,3;0,81;0,1;0,17;0,09;0,08;0,38;0,35;0,67;0,13;0,16;0,93;0,31;0,27;0,36;0;0,87;0,83;0,88;1;0,57;0,09;0,02;0,03;0;5;0,54;0,55;7;6;1;2;8;7;1;0;0;0;0;3;0;0;0;0;8;0;0;0;3;0;5;0;2;0;0;0;13;1;3;0;0;0;1;2;10;16;1;3;3;0;12;13;4;10;4;7;2;5;7;26;0;1
34;BAS;VIR;Virtus Segafredo Bologna;Baskonia Vitoria-Gasteiz;12.04.2024;A;W;200;91;26;38;0,68;9;29;0,31;35;67;0,52;12;17;0,71;9;24;33;24;10;6;5;2;21;17;106;-4;75;84;1,08;1,1;121,3;130,1;-8,8;0,59;0,61;0,1;1,5;0,27;1,48;0,08;0,86;0,04;1;0,31;0,92;0,08;0,12;0,08;0,04;0,59;0,42;1;0,67;0,29;2,4;0,27;0,25;0,28;0,33;0,65;0,61;0,63;1;0,47;0,08;0,07;0,11;0;6;0,67;0,41;11;9;4;4;7;3;5;0;1;0;0;1;1;0;1;0;3;1;1;0;0;0;5;1;5;0;0;0;10;0;3;0;0;0;0;0;8;12;1;3;3;0;6;8;17;23;3;7;1;3;8;26;0;0
34;VIR;BAS;Baskonia Vitoria-Gasteiz;Virtus Segafredo Bologna;12.04.2024;H;L;200;95;28;46;0,61;7;23;0,3;35;69;0,51;18;22;0,82;13;24;37;17;10;7;2;5;17;21;109;4;73;86;1,1;1,08;130,1;121,3;8,8;0,56;0,63;0,13;2;0,31;1,19;0,09;0,25;0,01;3;0,26;0,82;0,08;0,12;0,07;0,05;0,4;0,32;1;0,14;0,2;1,7;0,35;0,39;0,38;0;0,73;0,75;0,72;0,67;0,53;0,09;0,03;0,05;0;3;0,41;0,67;9;7;1;0;6;4;2;0;0;0;4;1;1;1;0;0;6;0;0;0;1;0;5;0;3;0;0;1;10;2;2;0;0;0;6;7;10;12;0;2;3;0;11;11;16;27;1;8;1;1;6;22;0;0
34;PAR;VAL;Valencia Basket;Partizan Mozzart Bet Belgrade;12.04.2024;H;W;200;66;20;37;0,54;5;22;0,23;25;59;0,42;11;13;0,85;9;30;39;13;21;4;1;0;21;16;61;-13;76;86;0,77;0,94;86,8;105,3;-18,5;0,47;0,51;0,17;1,33;0,14;1,33;0,12;0,4;0,07;1;0,19;0,56;0,07;0,25;0,12;0,13;0,42;0,3;1;0,33;0,15;0,62;0,26;0,33;0,24;0;0,77;0,7;0,82;1;0,53;0,05;0,02;0,03;0;5;0,43;0,44;6;5;2;2;10;11;1;0;1;1;1;0;1;1;1;0;3;0;0;0;5;0;6;0;3;0;2;1;11;0;1;0;0;0;1;1;10;12;0;0;0;0;10;15;8;12;2;10;2;6;3;16;0;0
34;VAL;PAR;Partizan Mozzart Bet Belgrade;Valencia Basket;12.04.2024;A;L;200;79;20;40;0,5;8;25;0,32;28;65;0,43;15;18;0,83;9;25;34;21;10;10;0;1;16;21;98;13;75;84;0,94;0,77;105,3;86,8;18,5;0,49;0,53;0,23;1,16;0,13;0,73;0,12;1;0,05;0,75;0,25;1;0,11;0,12;0,05;0,07;0,57;0,6;0,88;0,22;0,25;2,1;0,23;0,3;0,18;0;0,74;0,67;0,76;1;0,47;0,13;0;0;0;9;0,44;0,43;12;7;2;2;4;6;0;0;3;0;1;0;2;0;0;0;3;0;0;0;3;0;2;0;5;0;3;0;9;1;2;0;0;0;0;0;15;18;0;0;0;0;11;19;4;11;5;10;1;4;7;21;0;0
34;FCB;ASV;LDLC ASVEL Villeurbanne;FC Barcelona;12.04.2024;A;L;200;76;23;43;0,53;7;20;0,35;30;63;0,48;9;12;0,75;6;26;32;23;9;8;1;5;20;16;86;4;70;76;1;0,83;108,6;101,4;7,2;0,53;0,57;0,24;1,22;0,18;1;0,14;0,91;0,03;0;0,24;1,17;0,05;0,12;0,07;0,05;0,68;0,74;0,71;0,25;0,3;2,56;0,18;0,16;0,23;0;0,62;0,73;0,55;0,57;0,42;0,11;0,02;0,03;0;6;0,75;0,31;17;5;1;2;5;4;1;0;0;1;2;0;0;0;0;0;3;0;0;0;3;0;3;0;5;0;3;0;8;0;3;1;0;0;1;1;2;4;0;6;6;0;11;18;7;14;5;11;0;2;7;18;0;0
34;ASV;FCB;FC Barcelona;LDLC ASVEL Villeurbanne;12.04.2024;H;W;200;72;19;35;0,54;7;27;0,26;26;62;0,42;13;25;0,52;16;28;44;16;15;5;5;1;16;20;82;-4;71;87;0,83;1;101,4;108,6;-7,2;0,48;0,5;0,17;1,33;0,11;1,2;0,11;0,6;0,08;0,86;0,23;0,75;0,11;0,17;0,09;0,08;0,47;0,47;0,86;0,13;0,18;1,07;0,38;0,27;0,45;0,43;0,82;0,84;0,77;1;0,58;0,07;0,08;0,12;0;5;0,31;0,75;9;6;1;0;8;7;5;0;2;0;0;0;2;0;0;2;6;1;2;1;5;1;5;0;5;0;2;0;7;1;2;0;0;0;3;5;10;20;2;0;0;0;10;15;6;10;3;10;2;7;5;20;0;0
35;BAS;MTA;Baskonia Vitoria-Gasteiz;Maccabi Playtika Tel Aviv;16.04.2024;A;L;200;85;23;34;0,68;11;29;0,38;34;63;0,54;6;11;0,55;9;18;27;22;12;7;3;3;14;16;97;-28;71;80;1,06;1,28;119,7;156,9;-37,2;0,63;0,63;0,24;1,68;0,13;0,8;0,06;1,2;0,06;1,8;0,3;1;0,06;0,15;0,09;0,06;0,58;0,43;0,91;0,5;0,28;1,83;0,29;0,27;0,33;0;0,53;0,38;0,69;0,5;0,42;0,1;0,04;0,08;0;2;0;0;10;10;2;4;7;5;3;0;1;0;1;0;1;0;1;0;5;0;0;0;1;1;3;0;1;0;1;0;10;0;1;0;0;0;1;1;5;10;1;0;0;0;16;19;4;10;3;5;3;5;8;24;0;0
35;MTA;BAS;Maccabi Playtika Tel Aviv;Baskonia Vitoria-Gasteiz;16.04.2024;H;W;200;113;24;40;0,6;19;36;0,53;43;76;0,57;8;10;0,8;16;22;38;24;8;7;3;3;16;13;136;28;72;88;1,28;1,06;156,9;119,7;37,2;0,69;0,71;0,16;1,43;0,19;1,18;0,1;0,89;0,03;2;0,38;1,55;0,05;0,09;0,08;0,01;0,51;0,46;0,53;0,75;0,27;3;0,47;0,63;0,31;0,5;0,71;0,73;0,67;1;0,58;0,1;0,05;0,09;0;5;0;0;11;10;3;4;7;1;3;0;1;1;2;2;4;0;0;0;4;1;1;0;2;0;5;0;1;0;1;0;11;0;2;0;1;1;0;1;7;8;0;0;0;0;10;14;10;17;4;9;2;3;17;33;0;0
35;EFE;VIR;Anadolu Efes Istanbul;Virtus Segafredo Bologna;16.04.2024;H;L;200;64;12;37;0,32;9;29;0,31;21;66;0,32;13;17;0,76;15;25;40;8;10;9;5;7;12;20;68;-3;68;83;0,77;0,82;94,1;98,5;-4,4;0,39;0,44;0,14;1,17;0,27;0,45;0,04;0;0,07;1;0,28;0,91;0,08;0,12;0,1;0,02;0,3;0,25;0,44;0,17;0,1;0,8;0,34;0,26;0,29;1;0,64;0,8;0,44;1;0,48;0,13;0,08;0;0;6;0;0;3;4;1;3;8;2;0;0;2;0;3;0;1;0;1;0;3;1;1;0;1;0;8;0;7;0;1;0;5;1;2;0;2;2;0;0;8;12;1;3;3;0;7;12;5;22;0;3;2;6;7;23;0;0
35;VIR;EFE;Virtus Segafredo Bologna;Anadolu Efes Istanbul;16.04.2024;A;W;200;67;14;34;0,41;11;28;0,39;25;62;0,4;6;10;0,6;14;29;43;21;16;8;7;5;21;11;74;3;68;82;0,82;0,77;98,5;94,1;4,4;0,49;0,51;0,12;1,4;0,2;0,75;0,1;0,25;0,07;1,5;0,27;1,09;0,05;0,2;0,11;0,09;0,75;0,71;0,91;0,33;0,26;1,31;0,36;0,2;0,56;0;0,66;0,74;0,71;0;0,52;0,12;0,11;0,05;0;6;0;0;10;10;1;2;9;7;2;0;1;1;2;0;0;0;2;0;5;2;0;0;3;0;12;1;1;0;3;0;8;1;0;0;0;1;0;1;6;8;1;0;0;0;7;10;6;16;1;8;3;6;8;22;0;0
35;BAS;MTA;Maccabi Playtika Tel Aviv;Baskonia Vitoria-Gasteiz;16.04.2024;A;L;200;113;24;40;0,6;19;36;0,53;43;76;0,57;8;10;0,8;16;22;38;24;8;7;3;3;16;13;136;28;72;88;1,28;1,06;156,9;119,7;37,2;0,69;0,71;0,16;1,43;0,19;1,18;0,1;0,89;0,03;2;0,38;1,55;0,05;0,09;0,08;0,01;0,51;0,46;0,53;0,75;0,27;3;0,47;0,63;0,31;0,5;0,71;0,73;0,67;1;0,58;0,1;0,05;0,09;0;5;0,38;0,38;11;10;3;4;7;1;3;0;1;1;2;2;4;0;0;0;4;1;1;0;2;0;5;0;1;0;1;0;11;0;2;0;1;1;0;1;7;8;0;0;0;0;10;14;10;17;4;9;2;3;17;33;0;0
35;MTA;BAS;Baskonia Vitoria-Gasteiz;Maccabi Playtika Tel Aviv;16.04.2024;H;W;200;85;23;34;0,68;11;29;0,38;34;63;0,54;6;11;0,55;9;18;27;22;12;7;3;3;14;16;97;-28;71;80;1,06;1,28;119,7;156,9;-37,2;0,63;0,63;0,24;1,68;0,13;0,8;0,06;1,2;0,06;1,8;0,3;1;0,06;0,15;0,09;0,06;0,58;0,43;0,91;0,5;0,28;1,83;0,29;0,27;0,33;0;0,53;0,38;0,69;0,5;0,42;0,1;0,04;0,08;0;2;0,36;0,38;10;10;2;4;7;5;3;0;1;0;1;0;1;0;1;0;5;0;0;0;1;1;3;0;1;0;1;0;10;0;1;0;0;0;1;1;5;10;1;0;0;0;16;19;4;10;3;5;3;5;8;24;0;0
35;EFE;VIR;Virtus Segafredo Bologna;Anadolu Efes Istanbul;16.04.2024;H;L;200;67;14;34;0,41;11;28;0,39;25;62;0,4;6;10;0,6;14;29;43;21;16;8;7;5;21;11;74;3;68;82;0,82;0,77;98,5;94,1;4,4;0,49;0,51;0,12;1,4;0,2;0,75;0,1;0,25;0,07;1,5;0,27;1,09;0,05;0,2;0,11;0,09;0,75;0,71;0,91;0,33;0,26;1,31;0,36;0,2;0,56;0;0,66;0,74;0,71;0;0,52;0,12;0,11;0,05;0;6;0,33;0,45;10;10;1;2;9;7;2;0;1;1;2;0;0;0;2;0;5;2;0;0;3;0;12;1;1;0;3;0;8;1;0;0;0;1;0;1;6;8;1;0;0;0;7;10;6;16;1;8;3;6;8;22;0;0
35;VIR;EFE;Anadolu Efes Istanbul;Virtus Segafredo Bologna;16.04.2024;A;W;200;64;12;37;0,32;9;29;0,31;21;66;0,32;13;17;0,76;15;25;40;8;10;9;5;7;12;20;68;-3;68;83;0,77;0,82;94,1;98,5;-4,4;0,39;0,44;0,14;1,17;0,27;0,45;0,04;0;0,07;1;0,28;0,91;0,08;0,12;0,1;0,02;0,3;0,25;0,44;0,17;0,1;0,8;0,34;0,26;0,29;1;0,64;0,8;0,44;1;0,48;0,13;0,08;0;0;6;0,42;0,35;3;4;1;3;8;2;0;0;2;0;3;0;1;0;1;0;3;1;1;0;1;0;8;0;7;0;1;0;5;1;2;0;2;2;0;0;8;12;1;3;3;0;7;12;5;22;0;3;2;6;7;23;0;0
36;BAS;VIR;Baskonia Vitoria-Gasteiz;Virtus Segafredo Bologna;19.04.2024;H;W;200;89;15;31;0,48;16;39;0,41;31;70;0,44;11;13;0,85;15;22;37;22;11;9;2;5;19;20;103;12;71;86;1,03;0,95;125,4;108,5;16,9;0,56;0,59;0,07;1,67;0,24;0,95;0,05;0;0,02;3;0,43;1,14;0,06;0,13;0,08;0,05;0,61;0,33;0,94;0,4;0,26;2;0,38;0,53;0,32;0;0,69;0,75;0,59;1;0,51;0,13;0,03;0,06;0;5;0;0;5;15;2;2;7;4;2;0;1;0;6;1;0;0;0;0;7;0;0;0;0;0;7;1;1;0;0;0;10;0;2;1;0;0;1;2;8;8;0;2;3;0;5;6;10;21;0;4;2;2;14;37;0;0
36;VIR;BAS;Virtus Segafredo Bologna;Baskonia Vitoria-Gasteiz;19.04.2024;A;L;200;77;22;34;0,65;8;26;0,31;30;60;0,5;9;14;0,64;10;25;35;11;16;7;5;2;20;19;81;-12;71;81;0,95;1,03;108,5;125,4;-16,9;0,57;0,59;0,06;2;0,3;1,17;0,06;1,2;0;-;0,31;0,96;0,06;0,2;0,11;0,09;0,31;0,23;0,75;0;0,14;0,69;0,31;0,25;0,41;0;0,63;0,47;0,68;1;0,49;0,1;0,07;0,13;0,03;4;0;0;5;6;0;0;9;7;4;1;0;0;2;0;1;0;0;0;7;0;0;0;0;0;3;0;4;0;0;0;13;2;2;0;0;0;1;4;8;10;0;0;0;0;5;5;14;24;3;5;0;0;8;25;0;1
